pair,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.8,Signature.9,Signature.11,Signature.12,Signature.13,Signature.14,Signature.16,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.27,Signature.28,Signature.30
0745,2731,0,723,0,0,0,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0751,1243,0,1841,0,5785,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0
078773cc36a9ab58ece5c92e50368462dea52ded70f1b0da8c66e65066a3ce53,1117,705,1418,0,1461,0,3540,692,0,2553,439,0,0,0,0,0,0,0,0,0,0,0,0,0
0877,6100,0,501,0,0,0,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0881,83,62,3,0,0,0,314,20,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0890,354,0,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0906,613,205,4121,37,0,0,5790,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0
0912,696,77,129,0,1685,0,1360,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0
0934,1698,175,0,0,723,0,408,29,0,0,88,0,0,41,0,0,0,0,0,0,0,0,0,0
0937,761,312,4325,0,1134,0,410,0,0,63,356,0,0,0,0,268,0,0,0,0,0,0,0,0
0938,1136,531,19,0,4070,0,3201,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0
0963f143cc945f2bf680c16240ac6b8d44b6c39c65453f32bc773408db826c31,0,0,0,0,0,0,2804,1208,0,0,0,0,0,2784,0,0,181,0,0,0,0,0,0,0
0980,299,374,2686,0,0,0,784,0,239,0,95,0,77,0,0,0,0,0,0,0,120,0,0,0
0982,907,170,902,32,1427,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
0985a2e91070b77b0b7c61278b04d7c88864c3bc670f211bdb54bd09d271e986,3799,175,8,0,0,0,2257,2773,0,0,0,0,0,2693,0,0,0,0,0,0,0,0,0,0
0a60808f0d6e3b778273f426eeaa59435f9142b824da06a11ffc421128afb5dd,1156,0,1601,0,0,0,2679,2694,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
0a85375cbfa23eb57f9647c13fd4a774922afd325ecca61ecb70f165f9e4a2e7,2575,781,26,0,756,0,5025,363,0,0,595,0,0,576,0,0,0,0,0,0,0,0,0,0
0b64dd9e11bfd9b7413d9bc770587b6a011e6946109f1ded24bc92444941450f,228,0,0,0,0,0,0,0,0,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,0
0c18dae928d5146c8b0d052a9ceffa02ef1e1dcd70f6e5c321dc37c264d9c9d8,4216,389,611,0,0,0,504,418,0,1861,0,0,0,718,0,0,0,0,0,0,0,0,0,0
0c596e131276a9448805de75baf6d331353edc214a9edfb7c6f41908d6d3130f,1790,775,0,0,6865,0,672,150,0,0,391,255,0,2261,0,0,0,0,0,0,0,0,0,0
0c78eb71d79db50fbce1e174c7f14f47c7422346bc9f161ae36160f5c06d2fbd,0,0,0,0,0,0,0,3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0de0307feaaebcd92622acc19aae9d7ee9ba2f58ebfbfa0f8523e7c4f1b6b3ed,1140,0,7564,0,0,0,0,572,0,0,244,0,0,694,0,0,179,0,0,0,0,0,0,0
0df54561b9dfce1f7cc6d2858f039c4303727558615b8b64364b09c963da19f2,5283,0,0,40,0,0,8276,516,0,0,0,0,0,2604,0,0,0,0,0,0,0,0,0,0
0f48df24681bff9daca43ea351a061173146b5a347774916fe4c683d65016d10,10462,1381,0,0,0,0,3359,1346,0,0,0,537,0,1776,0,0,0,0,0,0,0,0,0,0
0f4a8719dbb0caa2e8b638fe74d6c6dac6ca5ee91e4423e421a2f013170a0ca9,2872,0,120,0,0,0,4827,665,553,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
1005-24097-96Y-31--1005-25055N-116Z-BLD,2339,378,203,0,0,0,680,869,0,0,0,0,0,1367,0,0,0,0,0,0,0,0,0,0
1005-24100-96Y-27--1005-25055N-116Z-BLD,4390,702,0,0,0,0,1762,1491,0,0,0,0,0,3180,0,0,0,0,0,0,0,0,0,0
1005-24106-127B-25--1005-25055N-116Z-BLD,4786,737,0,0,0,0,1094,2097,0,0,0,0,0,4579,0,0,0,0,0,0,0,0,0,0
1005-25105-127B-30--1005-25055N-116Z-BLD,1743,768,279,0,0,0,619,1238,0,0,0,0,0,1554,489,0,203,0,0,0,0,0,0,0
1016,0,762,0,39166,0,0,2082,0,0,0,1421,0,2573,0,0,141,0,0,0,0,0,0,0,0
1034,6584,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047-24271-180B-32--1047-24964N-180B-GST,2049,219,0,0,0,0,980,334,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0
1047-24274-180B-28--1047-24964N-180B-GST,2264,262,0,0,0,0,957,528,0,0,354,0,0,913,0,0,0,0,0,0,0,0,0,0
1047-24277-101D-30--1047-24964N-180B-GST,1502,358,0,0,0,0,704,146,0,0,303,0,0,458,0,0,0,0,0,2,0,0,0,0
1047-24280-101D-28--1047-24964N-180B-GST,1714,0,0,0,0,0,805,391,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0
1063,6326,0,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,0,1790,30,28697,0,0,1603,0,0,0,1856,0,3331,0,0,0,0,0,0,0,0,0,0,0
1078,1013,1292,72,0,0,0,103,0,0,0,1588,0,728,0,0,0,0,0,0,0,0,0,0,0
1082,0,3555,0,26836,0,0,3244,0,0,0,4240,0,1333,0,0,0,0,0,0,0,0,0,0,0
1083,0,5577,0,86348,0,0,3479,0,0,0,5265,0,8239,0,0,0,0,0,0,0,0,1222,0,0
1086,1195,55,0,0,1526,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1103,405,655,4194,0,0,0,3080,0,383,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0
1110,832,224,8983,0,0,0,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,83,0,5186,28,0,240,4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,869,325,14060,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0
11524e868cfd06698eab18840572b21e31ccc772b0a6d8695b31b16d44f17de9,767,383,0,0,0,0,132,627,0,0,185,49,0,675,0,0,92,0,0,0,0,0,0,0
126-24343-135F-31--126-25058N-31X-BLD,287,0,0,0,0,0,144,1941,0,0,0,190,0,327,0,0,0,0,0,0,0,0,0,0
126-24346-287R-31--126-25058N-31X-BLD,0,0,0,0,0,0,91,2249,0,0,0,398,0,242,0,0,0,0,0,0,0,0,0,0
126-24349-287R-33--126-25058N-31X-BLD,0,0,0,0,0,0,3,1784,0,0,0,233,0,1,0,0,0,0,0,0,0,0,0,0
126-24352-37Z-30--126-25058N-31X-BLD,0,0,0,0,0,0,232,1944,0,0,0,261,0,120,0,0,0,0,0,0,0,0,0,0
126-24355-37Z-32--126-25058N-31X-BLD,0,0,0,0,0,0,123,1674,0,0,0,241,0,109,0,0,0,0,0,0,0,0,0,0
126-24631-135F-31--126-25058N-31X-BLD,0,0,0,0,0,0,126,1781,0,0,0,429,0,217,0,0,0,0,0,0,0,0,0,0
130-24295-71S-34--130-24993N-290R-BLD,2245,378,0,0,1293,0,0,45,0,0,0,0,0,1822,0,0,0,0,0,0,0,0,0,0
130-24298-71S-36--130-24993N-290R-BLD,2066,260,0,0,568,0,17,35,0,0,0,0,0,1139,0,0,0,0,0,0,0,0,0,0
130-24301-85U-34--130-24993N-290R-BLD,2537,288,0,0,711,0,98,94,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,0,0
130-24304-85U-33--130-24993N-290R-BLD,2299,126,0,0,184,0,0,95,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0
1319,1854,106,1046,0,491,0,1890,0,0,0,200,0,0,0,0,0,0,0,0,12,0,0,0,0
1331,898,251,10291,0,0,0,1086,0,153,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,1217,290,7753,0,3732,0,4603,97,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,635,0,0,0,3749,0,0,0,0,0,154,0,14,0,0,0,0,0,0,0,0,0,0,0
1367,887,243,6805,0,0,0,4399,0,152,0,214,0,230,0,0,136,0,0,0,0,0,0,0,0
1371,556,72,201,0,3376,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,2610,0,515,0,0,0,19,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1395dc4ab7c754e0a84c8daa3996f16e5caf11169f8a9be6c800f6da00474321,2215,0,0,0,0,0,2085,871,0,0,0,0,0,3516,0,0,0,0,0,0,0,0,0,0
1401,4223,431,800,0,0,0,2949,622,0,0,0,0,227,0,0,0,0,0,0,0,195,0,0,0
1402,5645,0,470,0,0,0,611,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,1731,84,869,0,0,0,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,662,140,622,0,4061,0,1607,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0
141c4e0d1424a013faa785ef2fb5fc1bd47e434f8fc7193b4ae34bb3432a35ed,0,0,0,0,0,391,1237,1539,0,0,0,0,0,3888,0,0,0,0,0,0,0,0,0,0
1438,2558,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,5089,0,0,0,0,0,275,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0
1459,3201,0,0,0,0,0,3065,0,0,0,263,0,1034,0,0,0,0,0,0,0,0,0,0,0
1460,369,0,22,0,0,0,0,27,0,0,0,0,1291,0,0,0,0,0,0,0,0,0,0,0
1466,906,460,4124,0,812,0,2180,0,217,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,621,120,0,0,579,0,440,0,0,0,0,0,1,58,47,0,0,0,0,0,0,0,0,0
1487,705,0,1462,0,1659,0,2491,97,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,105
1491,596,267,839,0,2197,0,2000,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,911,282,1197,0,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527bc8b5a2bf76464676730388a7c05f30a7290fe2210e562cf5e0c7cac3345,624,111,0,0,1256,0,0,108,0,0,0,0,0,955,0,0,0,0,0,0,0,0,0,0
1542,1448,411,4241,0,1077,0,3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,1875,258,2479,0,292,0,2877,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0
1548,1126,453,3041,0,5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,715,107,12,0,4140,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,750,246,11510,24,0,0,148,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,1119,153,12,0,5324,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,457,199,0,0,2228,0,567,0,0,0,193,0,7,0,0,0,0,0,0,0,0,0,0,0
1570,1891,346,590,0,13683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,1312,171,75,0,7701,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
1574,864,0,5747,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158cfbabcfd84336aa6020a4d6ada78d4cc56ae83802bc9e556d5d8db44af5a0,0,0,0,0,0,0,3650,872,0,0,0,10966,24,0,0,2615,0,0,0,0,0,0,0,0
1594,0,2274,1033,7492,0,271,1854,0,0,0,2032,0,3631,1038,0,0,0,0,0,0,0,0,0,0
1596,0,0,0,15257,0,0,1868,0,0,0,916,0,8324,0,0,0,0,0,0,0,0,640,0,0
160-23716-53M-37--160-24958N-132N-GST,2799,538,0,0,1300,0,329,123,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0
160-23719-53M-36--160-24958N-132N-GST,1494,0,90,0,0,0,0,187,0,0,0,0,186,0,0,0,0,0,0,48,0,0,0,0
160-23722-132N-36--160-24958N-132N-GST,2431,514,0,0,1609,0,0,69,0,0,0,0,0,1628,152,0,0,0,0,0,0,0,0,0
160-23725-132N-35--160-24958N-132N-GST,2226,536,0,0,1467,0,46,126,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,0
1614,550,113,4859,0,1009,0,386,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,0,1312,0,28532,1718,0,2926,0,0,0,1198,0,3230,0,0,0,0,0,0,0,0,0,0,0
163-23740-14O-37--163-25059N-78R-BLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,0
163-23749-256R-35--163-25059N-78R-BLD,0,0,0,0,0,0,0,4186,0,0,0,230,0,505,0,0,0,0,0,0,0,0,0,0
163-24735-256R-37--163-25059N-78R-BLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,0
1632,597,584,4009,20,0,0,3542,0,0,0,551,0,167,0,0,0,0,0,0,0,0,0,0,0
1634,1269,371,4215,0,2841,0,108,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653fc3624abafefb2732db164b723d47ea80920a4c2252398fe6ddd300ea997,4207,654,5579,0,0,0,1110,190,0,0,0,0,0,2974,0,0,0,0,0,0,0,0,0,0
1666,727,115,5050,0,0,0,154,0,0,137,0,0,655,0,0,128,0,0,0,0,0,0,0,0
1678,0,981,0,53173,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169-23764-9T-31--169-25060N-253T-BLD,2932,140,0,0,0,0,642,662,0,0,0,0,234,1282,0,0,0,0,0,0,0,0,0,0
169-23767-9T-29--169-25060N-253T-BLD,2439,0,0,0,0,0,0,1331,0,0,0,0,0,1739,0,0,0,0,0,0,0,0,0,0
169-23770-232V-33--169-25060N-253T-BLD,802,0,0,0,796,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0
169-23773-232V-31--169-25060N-253T-BLD,2390,0,0,0,0,0,542,982,0,0,0,0,0,1406,0,0,0,0,0,0,0,0,0,0
16ecc4c79c9ca8e731e9b0f2c6084c63a222890ad8d448c3658736dbc6eff424,0,0,1287,0,0,0,0,9022,0,0,0,0,0,64,0,0,265,0,0,0,0,0,0,0
17-23561-12V-35--17-24987N-105W-BLD,3129,0,0,0,0,0,104,1325,0,0,0,0,0,1932,0,0,0,0,0,0,0,0,0,0
17-23564-12V-31--17-24987N-105W-BLD,3122,0,0,0,0,0,126,1378,218,0,0,0,0,2463,0,0,0,0,0,0,0,0,0,0
17-23567-37D-37--17-24987N-105W-BLD,2156,0,0,0,627,0,160,469,0,0,0,0,0,1550,0,0,0,0,0,0,0,0,0,0
17-24933-37D-40--17-24987N-105W-BLD,3407,324,0,0,0,0,613,576,0,0,0,0,0,1709,0,0,0,0,0,0,0,0,0,0
170-23788-73T-33--170-25061N-3B-BLD,4477,482,0,0,4,0,790,198,0,0,334,0,0,1292,0,0,0,0,0,0,0,0,0,0
170-23791-73T-31--170-25061N-3B-BLD,4142,542,234,0,0,0,225,871,0,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0
170-23794-3B-33--170-25061N-3B-BLD,4611,506,55,0,53,0,532,124,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0
170-23797-3B-35--170-25061N-3B-BLD,3751,459,0,0,7,0,909,222,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0
1791449d2f01848f0d916bf0fe0ea5bbd445cac09cb4cfbb612f884153fc0297,2703,0,1165,0,0,0,131,2506,0,0,0,0,0,3221,0,0,0,0,0,0,0,0,0,0
1831,5256,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184-24325-148K-31--184-24997N-267S-BLD,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,278,0
184-24328-148K-35--184-24997N-267S-BLD,0,0,0,0,0,0,0,394,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0
184-24331-16R-29--184-24997N-267S-BLD,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,301,0
184-24334-16R-33--184-24997N-267S-BLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0
184-24337-67C-31--184-24997N-267S-BLD,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,312,0
184-24340-67C-35--184-24997N-267S-BLD,0,0,0,0,0,591,0,1603,0,0,0,0,0,1556,0,0,0,0,0,0,0,0,0,0
18ca78d4585c3495bfe0961dc1c51ad36aea437da2e01f57756ced0514056b73,0,0,0,0,0,0,641,290,0,0,0,0,0,0,0,0,69,0,0,0,0,0,165,0
1970,6155,0,0,0,0,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a7f4e2b2564e194582ecffac318dfbe9d86f05a14aac53a5f2e2cd58840ee08,1680,595,0,0,1958,0,688,360,0,97,321,0,0,1162,0,0,0,0,0,0,0,0,0,0
1aa5c1b7dc0951139f6eee1476ac8edcba8ddee881eeec50897c81d13d42a4f6,0,0,0,0,0,0,0,5035,0,0,0,372,0,81,0,0,0,0,0,0,0,0,0,0
1abf4349b13234e9b9fe664e01960425da9b129ab4b0672a69a7103ff2bbf1b3,4071,0,32,0,0,0,7854,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b2666062ba4458789d5500896b198fc548feea869a79eabd35e141fdab59c09,0,0,0,0,0,556,717,1228,0,0,0,0,0,1727,0,0,105,0,0,0,0,0,0,0
1eb70f19ab2ed90ef04ee3f82ce470bae65c3538ea3722c564674916e7c99512,0,0,290,0,0,0,7775,344,0,0,0,0,0,0,0,0,172,0,218,55,0,0,0,0
2000,692,121,294,0,4655,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,810,573,6696,54,2300,0,0,0,180,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,505,0,1886,17,1379,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,756,238,9858,0,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206327a320b967baf95361f43e814ab0e7403364077c84c04722fbe9ec7d59d5,2199,4157,2652,0,0,0,7558,2738,0,0,6018,0,0,628,0,0,0,0,0,0,0,0,0,0
2089c7c80de49c60c49a01deba8c80587307319d94d23b8464cbe53d2f1d4947,42,0,190,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21c3e02f465c21c25f5d7f686b2a5c008b23a2fe5469d444ebac07f80a1ab962,3293,1582,364,0,1145,0,491,119,0,1381,947,0,0,2059,0,0,0,0,0,0,0,0,0,0
222-24370-179T-30--222-25062N-179T-BLD,1278,394,176,0,0,0,0,919,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,0
222-24373-179T-34--222-25062N-179T-BLD,788,111,342,0,0,0,0,534,0,0,0,0,79,779,0,0,0,0,0,0,0,0,0,0
222-24376-88N-30--222-25062N-179T-BLD,825,125,410,0,0,0,0,670,0,0,0,0,95,1008,0,0,0,0,0,0,0,0,0,0
222-24379-88N-34--222-25062N-179T-BLD,843,421,0,0,0,0,37,574,0,0,329,65,163,956,0,0,38,0,0,0,0,0,0,0
2290,765,0,1700,0,3201,0,3091,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0
2368c29b6b700ca640ec887666c149533231d23ea32718f6f83469b5b7ad7aa4,2480,0,1760,0,0,0,1395,2529,0,0,0,0,0,4176,0,0,0,0,0,0,0,0,0,0
2391,604,352,2420,46,4237,0,202,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0
23b4e52e36a71bfaec31dc2edd3dd8e6e470acab656279f96446223d654bcc2c,1110,0,0,0,0,0,361,440,0,0,0,0,0,1346,0,0,0,0,0,0,0,0,0,0
2400,1270,414,692,0,3512,0,3214,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,5276,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250e75e0ccb2d6cc7b159cc37fab47a4b056ed820a46b82b00bf46b8e7c61c36,2033,1895,0,0,0,0,1336,2030,0,0,0,0,0,3126,0,0,0,0,0,0,0,0,0,0
251e8f9e35d4eba93dcd32dea1f713609f4cf97b8e537637921a670c52dc9861,0,0,0,0,0,0,0,4256,0,0,0,356,0,861,0,0,0,0,0,0,0,0,0,0
2523,6087,0,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,5781,0,0,0,0,0,1631,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2554,4954,0,0,0,0,0,5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567f5779f07b4c5c7eb5ef5590da72b4352f0e6353150b2f090c354721bebac,1412,0,0,0,0,0,1672,854,0,0,386,0,0,1291,0,0,0,0,0,0,0,0,0,0
2567f5779f07b4c5c7eb5ef5590da72b4352f0e6353150b2f090c354721bebac.2,1741,335,1034,0,0,0,868,1889,0,0,0,0,0,2177,0,0,0,0,0,0,0,0,0,0
2570,1191,60,326,0,0,0,973,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0
2596,0,3449,0,22830,0,0,3320,0,0,0,2777,0,4981,0,0,0,0,0,0,0,0,881,0,0
25e28ea260c8efc00de88a0e7da3faaea440f68bd539d0fd84e7ae65e33969e9,0,0,0,0,0,0,0,1828,0,0,0,0,0,1321,0,0,0,0,0,0,0,0,0,0
2600,0,7837,55,25253,0,0,3239,0,0,0,6277,0,4774,0,0,0,0,0,0,0,0,0,0,0
2613d0db5e6407392aa2691ce6db2a4cd350b8258a38f9f6b83844d3b8272685,4822,0,396,0,0,0,44,294,0,0,0,0,0,646,0,0,96,0,0,0,0,0,0,0
2624,3661,0,399,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,716,0,2291,0,0,0,0,329,0,524,390,0,637,0,0,0,0,0,0,0,0,0,0,0
2638c364b22eb5c857d7ef4e6722b23232b2690383c5f34836cb2e9055e2a2fb,0,0,0,0,0,0,0,2610,0,0,0,203,0,39,0,0,0,0,0,19,0,0,0,0
2656,0,1148,0,78150,0,0,807,0,0,0,0,0,0,339,0,46,0,0,0,0,0,0,0,0
2659,0,650,0,50858,0,0,309,0,0,0,1220,0,0,210,0,0,0,0,0,0,0,0,0,0
266-24139-216R-35--266-25063N-67T-BLD,2933,0,477,0,0,0,219,654,0,0,0,0,0,1549,0,0,0,0,0,0,0,0,0,0
